County_Forest_NH,Cost_Forest_NH,Qty_Forest_NH,County_Forest_H,Cost_Forest_H,Qty_Forest_H,County_Soil,Cost_Soil,Qty_Soil,County_MinCost,Cost_MinCost,Qty_MinCost,County_MaxQty,Cost_MaxQty,Qty_MaxQty,County_CE,Cost_CE,Qty_CE,Revenues_CE
"VIRGINIA BEACH CITY, VA",84.8578082,1152481024,"EAST BATON ROUGE PARISH, LA",73.56476271,1172372977,"MCKINLEY COUNTY, NM",28.52803643,392088198.3,"CALDWELL COUNTY, MO",22.23957412,666614003.4,"BUTTE COUNTY, CA",72.42466057,1273155543,"BASTROP COUNTY, TX",39.34899147,1049419000,41293579289
"MARSHALL COUNTY, IA",84.96510857,1153306760,"NEWTON COUNTY, IN",73.66265073,1172799384,"CASS COUNTY, IN",28.54807287,392484594.3,"IOSCO COUNTY, MI",22.25023216,666639555.7,"SCOTT COUNTY, IN",72.52526225,1273292602,"LAKE COUNTY, OH",39.40692639,1049511833,41358035532
"HOWARD COUNTY, IA",85.05359806,1153964757,"HARDIN COUNTY, IA",73.70198179,1173495275,"CARBON COUNTY, MT",28.56894276,392484619,"SANGAMON COUNTY, IL",22.2608902,667444097.2,"GRANT COUNTY, IN",72.52946079,1273824475,"JASPER COUNTY, IA",39.47071987,1050149359,41450151184
"WARREN COUNTY, IN",85.05977821,1154421200,"RANDOLPH COUNTY, IL",73.76974042,1173997557,"SANTA FE COUNTY, NM",28.58949274,392484619,"KNOX COUNTY, MO",22.28220628,667686630.6,"THAYER COUNTY, NE",72.53286175,1274710254,"STOKES COUNTY, NC",39.51533402,1050405362,41507118736
"FORT BEND COUNTY, TX",85.06909237,1155159888,"CALLAWAY COUNTY, MO",73.78355298,1174521399,"SAN MIGUEL COUNTY, NM",28.59988138,392484668.3,"MCPHERSON COUNTY, NE",22.29786261,667708776.9,"DAVIS COUNTY, IA",72.627709,1275251046,"LAUDERDALE COUNTY, AL",39.57655309,1050951764,41593048264
"CHESTERFIELD COUNTY, VA",85.22088962,1155235918,"UNION COUNTY, IN",73.86336893,1174684217,"SONOMA COUNTY, CA",28.65615179,392608410.3,"SAN JUAN COUNTY, NM",22.35663193,667708963.9,"UNION COUNTY, IL",72.6413105,1275487357,"MANITOWOC COUNTY, WI",39.71452921,1051704901,41767965014
"MIAMI COUNTY, IN",85.31485228,1155725295,"SCOTT COUNTY, IN",73.95477219,1174804791,"COLLINGSWORTH COUNTY, TX",28.71403859,392865405.5,"MIAMI COUNTY, IN",22.35679572,668074705.2,"ROCKINGHAM COUNTY, NH",72.6441121,1275630956,"VAN WERT COUNTY, OH",39.868536,1052546282,41963479332
"JENNINGS COUNTY, IN",85.321081,1156003626,"WASHINGTON COUNTY, IN",74.34173708,1175169317,"HARTLEY COUNTY, TX",28.75721796,392918652.6,"WASHINGTON COUNTY, KS",22.35679572,668695460.7,"ALEXANDER COUNTY, IL",72.71288819,1275771277,"ST CLAIR COUNTY, MO",39.86868501,1052998870,41981680255
"CLAY COUNTY, MO",85.40256384,1156365102,"SUMMIT COUNTY, UT",74.4209063,1175657880,"LEMHI COUNTY, ID",28.78957934,392923802.3,"AUDRAIN COUNTY, MO",22.45270124,669225330.4,"ORANGE COUNTY, VA",72.75236643,1276077953,"CUYAHOGA COUNTY, OH",39.88201379,1053024106,41996721928
"STARK COUNTY, IL",85.41001096,1156808178,"TRAVERSE COUNTY, MN",74.46339138,1176361804,"DONLEY COUNTY, TX",28.86386571,393026945.4,"KANE COUNTY, IL",22.50598302,669566271.6,"KOOTENAI COUNTY, ID",72.89952644,1276336032,"CROW WING COUNTY, MN",39.97368958,1053331272,42105537275
"PIKE COUNTY, IN",85.43724931,1157064020,"BROWN COUNTY, KS",74.66045972,1176986793,"TAYLOR COUNTY, IA",28.87842159,393345912,"MADISON COUNTY, OH",22.5297101,670699705.4,"WASHINGTON COUNTY, IN",73.01566719,1276741195,"MADISON COUNTY, KY",40.00942806,1053787132,42161420442
"WAPELLO COUNTY, IA",85.48426725,1157532655,"ROCKWALL COUNTY, TX",74.82271027,1177148036,"WASHINGTON COUNTY, ID",28.89985553,393373508.8,"ARCHULETA COUNTY, CO",22.62226673,670950914.6,"LE SUEUR COUNTY, MN",73.01596535,1277397225,"BUCHANAN COUNTY, IA",40.02484533,1054383027,42201517570
"MILAM COUNTY, TX",85.50963932,1158242705,"SCHUYLER COUNTY, IL",74.84166332,1177471231,"SANDOVAL COUNTY, NM",28.90686829,393373508.8,"LAKE COUNTY, MT",22.62732977,670979053.4,"PINELLAS COUNTY, FL",73.10652279,1277400142,"CLAY COUNTY, TN",40.06658957,1054476873,42249292088
"AMHERST COUNTY, VA",85.59913064,1158337506,"DOUGLAS COUNTY, GA",74.86687532,1177533740,"WARREN COUNTY, IN",28.91038729,393715019.2,"WARREN COUNTY, KY",22.64451228,671057674.8,"GEAUGA COUNTY, OH",73.23371287,1277748198,"TAYLOR COUNTY, KY",40.14044392,1054705405,42336343145
"SCOTT COUNTY, IL",85.66505042,1158609712,"ALEXANDER COUNTY, IL",74.95107682,1177657615,"BENTON COUNTY, MO",28.92104533,393790517.4,"FREEBORN COUNTY, MN",22.7084521,671797492,"DAVIE COUNTY, NC",73.30368561,1277987450,"PULASKI COUNTY, MO",40.14320558,1054868469,42345801822
"COOK COUNTY, IL",85.84913573,1158660530,"HARRIS COUNTY, TX",75.14996311,1178343615,"SOLANO COUNTY, CA",28.94993822,393952624,"SUSQUEHANNA COUNTY, PA",22.7084521,671945977.9,"TAYLOR COUNTY, IA",73.32434528,1278715887,"FARIBAULT COUNTY, MN",40.20599833,1055666994,42444145388
"HARRISON COUNTY, IA",85.86983347,1159602215,"SHELBY COUNTY, KY",75.17531253,1178798846,"NORTHUMBERLAND COUNTY, PA",28.95301103,394083346.6,"HENDERSON COUNTY, KY",22.72976818,672193343.8,"WARREN COUNTY, MO",73.36673864,1278951679,"DAVIESS COUNTY, MO",40.21292745,1056353106,42479050807
"FRANKLIN COUNTY, KY",85.91022851,1159717490,"MASSAC COUNTY, IL",75.21400679,1178998546,"POTTER COUNTY, PA",28.98497673,394110406.5,"AITKIN COUNTY, MN",22.75107584,672224059.4,"DAVIDSON COUNTY, TN",73.48989132,1279084278,"LAWRENCE COUNTY, TN",40.23130843,1056867619,42519167150
"KOSSUTH COUNTY, IA",85.96938168,1161207723,"MASON COUNTY, IL",75.50674118,1179550185,"OLDHAM COUNTY, TX",28.99219995,394231315,"LINCOLN COUNTY, NV",22.81383772,672225972.4,"LAWRENCE COUNTY, IL",73.49801559,1279531815,"TITUS COUNTY, TX",40.35691545,1057211116,42665779625
"TRAVIS COUNTY, TX",86.00568546,1161510135,"JACKSON COUNTY, MO",75.52419106,1179879512,"RANDALL COUNTY, TX",28.9962325,394621169.1,"SANTA CLARA COUNTY, CA",22.83377415,672589200,"SUFFOLK COUNTY, MA",73.53617432,1279532899,"SMITH COUNTY, TN",40.37897566,1057410718,42697161630
"WEBSTER COUNTY, IA",86.09064088,1162474283,"TIPTON COUNTY, IN",75.53125016,1180194175,"AMADOR COUNTY, CA",28.99818563,394623731.7,"MADISON COUNTY, IN",22.93223726,673026252,"EAST BATON ROUGE PARISH, LA",73.56476271,1279717255,"FRANKLIN COUNTY, PA",40.38286175,1058362781,42739717847
"HILLSBOROUGH COUNTY, NH",86.09668238,1162631015,"CLARKE COUNTY, IA",75.58085666,1180641844,"BUFFALO COUNTY, NE",29.00629281,395374315.3,"PAYNE COUNTY, OK",22.96632137,673790590.2,"CASS COUNTY, IN",73.88839058,1280242465,"TOWNS COUNTY, GA",40.38748627,1058393215,42745841441
"WOODFORD COUNTY, KY",86.21360024,1162808168,"THURSTON COUNTY, NE",75.63271775,1180646166,"GOODHUE COUNTY, MN",29.01695085,395893228.2,"CALDWELL COUNTY, KY",22.98551904,673873365.8,"DELAWARE COUNTY, IA",73.88968599,1280987491,"CROOK COUNTY, WY",40.43104668,1058529934,42797473155
"O'BRIEN COUNTY, IA",86.27830552,1163591216,"KANDIYOHI COUNTY, MN",75.68733915,1181508173,"SENECA COUNTY, OH",29.03825851,396464465.3,"ATHENS COUNTY, OH",23.07051008,674137979.1,"SHELBY COUNTY, IN",74.14311452,1281572813,"LUZERNE COUNTY, PA",40.48259362,1058804060,42863134484
"COLUMBIA COUNTY, WI",86.28954569,1164502151,"ROCKINGHAM COUNTY, NH",75.76953463,1181638971,"SUTTER COUNTY, CA",29.03880572,396602005.8,"LAWRENCE COUNTY, SD",23.11607515,674284342.6,"CLINTON COUNTY, MI",74.29649989,1282367094,"TRANSYLVANIA COUNTY, NC",40.52285901,1058853574,42907774094
"NEW LONDON COUNTY, CT",86.33399956,1164690663,"MONTROSE COUNTY, CO",75.79916587,1181735412,"COOS COUNTY, OR",29.07162171,396609102.1,"CONEJOS COUNTY, CO",23.13030627,674319193.6,"TIPTON COUNTY, IN",74.32700219,1282743139,"MARION COUNTY, IA",40.56831275,1059181160,42969192556
"WARREN COUNTY, KY",86.33673164,1165112356,"RINGGOLD COUNTY, IA",75.80786149,1182327136,"HOWARD COUNTY, NE",29.09154029,396922128.7,"IDA COUNTY, IA",23.14535596,674784664.1,"JEFFERSON COUNTY, IL",74.54484203,1283255623,"GREENE COUNTY, IA",40.66422669,1059803115,43096074132
"SHELBY COUNTY, IL",86.33806611,1166026899,"OZAUKEE COUNTY, WI",76.1095824,1182569799,"POTTAWATOMIE COUNTY, KS",29.10219833,397116981.8,"KANE COUNTY, UT",23.17608933,674807907.8,"PHILADELPHIA COUNTY, PA",74.54590131,1283269912,"FANNIN COUNTY, TX",40.85502712,1060846234,43340901647
"WILLIAMSON COUNTY, IL",86.3490058,1166303006,"MONROE COUNTY, PA",76.14966465,1182665849,"ASOTIN COUNTY, WA",29.11285637,397143395.9,"FULTON COUNTY, OH",23.18798812,675237499.4,"CLINTON COUNTY, MO",74.54816378,1283788589,"MORRISON COUNTY, MN",40.90906228,1061924536,43442336957
"MILLS COUNTY, IA",86.4402259,1166896795,"ANDERSON COUNTY, TN",76.32816375,1182766569,"MOORE COUNTY, TX",29.13957724,397249890,"OUTAGAMIE COUNTY, WI",23.21995382,675599032.9,"HURON COUNTY, MI",74.59765339,1284971221,"PERSON COUNTY, NC",40.97059141,1062190646,43518578954
"PARKE COUNTY, IN",86.49374924,1167284194,"BIG STONE COUNTY, MN",76.44323558,1183314394,"LAKE COUNTY, CA",29.14531877,397276279.4,"CLAY COUNTY, NE",23.23061186,676278653.4,"IOWA COUNTY, IA",74.61598658,1285749641,"WRIGHT COUNTY, MO",41.06153064,1062641539,43633688117
"SHELBY COUNTY, AL",86.50528424,1167495451,"DE KALB COUNTY, IN",76.67751174,1183688252,"GEM COUNTY, ID",29.20649727,397277486.8,"ORANGE COUNTY, IN",23.34782504,676364356.2,"MONTGOMERY COUNTY, IA",74.68379277,1286302410,"CARROLL COUNTY, MD",41.16487531,1063569380,43781700893
"ANDERSON COUNTY, SC",86.50981937,1167904648,"WAYNE COUNTY, IL",76.68240951,1184429397,"MORA COUNTY, NM",29.23368116,397277634.6,"FOUNTAIN COUNTY, IN",23.36914112,676714038.5,"ROCKWALL COUNTY, TX",74.82271027,1286463653,"AUGLAIZE COUNTY, OH",41.18458809,1064459556,43839328358
"WESTMORELAND COUNTY, VA",86.56399924,1168004128,"UNION COUNTY, IL",76.80289659,1184639511,"PAYETTE COUNTY, ID",29.25669781,397277634.6,"VAN WERT COUNTY, OH",23.36914112,677179102.4,"DOUGLAS COUNTY, GA",74.86687532,1286526163,"DELTA COUNTY, CO",41.19659505,1064491395,43853420942
"BLACK HAWK COUNTY, IA",86.59473057,1168769942,"SPENCER COUNTY, IN",76.90695013,1184979621,"LAKE COUNTY, OR",29.26274242,397280542.1,"MEADE COUNTY, KS",23.39946429,678524253.4,"CHRISTIAN COUNTY, MO",74.92033651,1286884995,"ORANGE COUNTY, TX",41.22475142,1064587016,43887335081
"KOSCIUSKO COUNTY, IN",86.64292089,1169434824,"ST CHARLES COUNTY, MO",77.02217494,1185304953,"CHOCTAW COUNTY, AL",29.30466741,397297381.1,"WABASHA COUNTY, MN",23.4543886,678764266.1,"MCLEOD COUNTY, MN",74.9214509,1287660890,"HENDRICKS COUNTY, IN",41.29294159,1064947411,43974811229
"BUTLER COUNTY, IA",86.65605139,1170233286,"ALLAMAKEE COUNTY, IA",77.18069168,1185819509,"KNOX COUNTY, IN",29.33663311,397810398.8,"SAGINAW COUNTY, MI",23.47570468,679273665.5,"MOODY COUNTY, SD",74.9938808,1288478313,"GILES COUNTY, TN",41.29925121,1065443074,44002001143
"TAZEWELL COUNTY, IL",86.79208497,1170993646,"UNION COUNTY, IA",77.29237365,1186278225,"KANABEC COUNTY, MN",29.33663311,397886486.5,"CHURCHILL COUNTY, NV",23.48215804,679273924,"WAYNE COUNTY, IL",74.99590528,1289349356,"MONROE COUNTY, KY",41.33484478,1065697510,44050441166
"GREGG COUNTY, TX",86.79777255,1171039864,"HARDIN COUNTY, IL",77.31414431,1186331659,"MONO COUNTY, CA",29.36478515,397886486.5,"GALLATIN COUNTY, IL",23.49701234,679544469.3,"CUMBERLAND COUNTY, PA",75.00337099,1290042790,"SANPETE COUNTY, UT",41.36772376,1065817768,44090454990
"FAYETTE COUNTY, KY",86.83735213,1171276208,"HURON COUNTY, MI",77.32022791,1187386039,"GRAY COUNTY, TX",29.39481456,398073824.5,"MADISON COUNTY, MT",23.50744078,680812047.5,"SCHUYLER COUNTY, IL",75.10046984,1290402750,"MACON COUNTY, IL",41.37818907,1066401689,44125770728
"GALLATIN COUNTY, IL",86.89454661,1171630534,"VAN BUREN COUNTY, IA",77.35914256,1187802579,"PREBLE COUNTY, OH",29.40057293,398448164.6,"PARKE COUNTY, IN",23.50767038,681083223,"SPENCER COUNTY, IN",75.11587525,1290794952,"SHERIDAN COUNTY, WY",41.45506461,1066567031,44214605160
"WEBSTER PARISH, LA",86.90709921,1171688392,"LYON COUNTY, MN",77.37401728,1188692386,"SISKIYOU COUNTY, CA",29.42395158,398528244.6,"COSTILLA COUNTY, CO",23.54981455,681350767.2,"HARRIS COUNTY, TX",75.14996311,1291480952,"KANKAKEE COUNTY, IL",41.55935049,1067271172,44355096712
"BUREAU COUNTY, IL",86.91062034,1172862086,"WARREN COUNTY, MO",77.43244806,1188900036,"TUOLUMNE COUNTY, CA",29.44217801,398529057.7,"SAN MIGUEL COUNTY, NM",23.57091274,681373260.1,"ADAMS COUNTY, NE",75.16569074,1292336317,"CEDAR COUNTY, MO",41.59325665,1067620773,44405824801
"SULLIVAN COUNTY, IN",87.03331951,1173325619,"IOWA COUNTY, IA",77.43477108,1189573190,"FLOYD COUNTY, IA",29.46451275,399028963.9,"PORTER COUNTY, IN",23.5716102,681636060.5,"SHELBY COUNTY, KY",75.17531253,1292791548,"MADISON COUNTY, MO",41.73176948,1067750836,44559131728
"DEARBORN COUNTY, IN",87.06644992,1173503054,"LIVINGSTON PARISH, LA",77.43574725,1189734319,"HEMPHILL COUNTY, TX",29.50756584,399063016.4,"WINNEBAGO COUNTY, IL",23.6035759,681980254.2,"FAYETTE COUNTY, IA",75.29316049,1293777869,"WASHINGTON COUNTY, PA",41.7367215,1068385910,44590925196
"COBB COUNTY, GA",87.23853496,1173529454,"EMMET COUNTY, IA",77.46834941,1190180213,"EL DORADO COUNTY, CA",29.51006619,399063509.2,"WEBSTER COUNTY, MO",23.65685768,681983648.9,"POCAHONTAS COUNTY, IA",75.37197072,1294618964,"MEIGS COUNTY, TN",41.7367235,1068509152,44596071033
"MADISON COUNTY, IN",87.27761236,1174117158,"JOHNSON COUNTY, KS",77.50601755,1190482034,"CERRO GORDO COUNTY, IA",29.54976023,399654586.4,"CECIL COUNTY, MD",23.69389851,682410256.3,"BOONE COUNTY, MO",75.51212537,1295114790,"VAN BUREN COUNTY, TN",41.74477489,1068613301,44609021686
"BREMER COUNTY, IA",87.30048435,1174714567,"PARKER COUNTY, TX",77.55523783,1191640202,"MODOC COUNTY, CA",29.55862509,399671686.6,"SEVIER COUNTY, UT",23.74313237,682487861.1,"TUSCOLA COUNTY, MI",75.54691146,1296079465,"AMHERST COUNTY, VA",41.83162807,1068760444,44707989405
"WASHINGTON COUNTY, UT",87.34931215,1174734540,"WAUKESHA COUNTY, WI",77.69281634,1192036848,"HARNEY COUNTY, OR",29.58005061,399671760.5,"CASS COUNTY, ND",23.77407928,683102508.6,"DE WITT COUNTY, IL",75.55841051,1296606365,"GRANT COUNTY, KY",41.83667438,1068959597,44721714576
"GRAYSON COUNTY, TX",87.4774135,1175596228,"CASS COUNTY, IN",77.82276382,1192497397,"DALLAM COUNTY, TX",29.58571638,399714732.6,"ROLETTE COUNTY, ND",23.79118602,683115600.5,"APPANOOSE COUNTY, IA",75.60824542,1297113104,"SEMINOLE COUNTY, FL",41.87951489,1069013924,44769784566
"MINNEHAHA COUNTY, SD",87.48462519,1176743786,"SWITZERLAND COUNTY, IN",77.96413386,1192602030,"SHERIDAN COUNTY, WY",29.59426133,399720597,"KENT COUNTY, MI",23.9019505,683363581.8,"LINCOLN COUNTY, SD",75.64768263,1297957108,"MADISON COUNTY, TX",41.91565573,1069589495,44832545056
"TROUP COUNTY, GA",87.48799342,1176880109,"HAMILTON COUNTY, IA",78.00792437,1193285703,"DALLAS COUNTY, MO",29.62435809,399722934.7,"LYON COUNTY, NV",23.91223062,683383746.5,"JEFFERSON COUNTY, MO",75.66673832,1298104618,"PERRY COUNTY, PA",41.97727242,1069946754,44913446350
"BRAZOS COUNTY, TX",87.54712742,1177249085,"PASCO COUNTY, FL",78.31247167,1193646906,"DUBUQUE COUNTY, IA",29.63501613,400066599.9,"LYON COUNTY, KS",23.92326658,683593235.8,"ALLAMAKEE COUNTY, IA",75.70024518,1298684192,"PIKE COUNTY, GA",42.05778535,1070109575,45006438806
"MONONA COUNTY, IA",87.5521063,1178151406,"CITRUS COUNTY, FL",78.49923068,1193752672,"ST JOSEPH COUNTY, IN",29.64566575,400355806.3,"LEWIS AND CLARK COUNTY, MT",23.94282316,683594837.4,"IROQUOIS COUNTY, IL",75.8707127,1300316158,"LARIMER COUNTY, CO",42.14480935,1070325733,45108673967
"RANDOLPH COUNTY, IN",87.56383285,1178780274,"GIBSON COUNTY, IN",78.50440734,1194246405,"HUNTINGTON COUNTY, IN",29.68828949,400714798.8,"BALTIMORE COUNTY, MD",23.95523228,683711235.6,"WEBER COUNTY, UT",76.14241493,1300480832,"GONZALES COUNTY, TX",42.19629358,1071099565,45196431708
"YADKIN COUNTY, NC",87.61564952,1178988134,"HUMBOLDT COUNTY, IA",78.58144234,1194784537,"JEFFERSON COUNTY, IA",29.69894753,400994288.5,"SUMNER COUNTY, KS",24.00843663,685157073.5,"DALLAS COUNTY, IA",76.18605561,1301249110,"CHARLES MIX COUNTY, SD",42.23603524,1071734953,45265835258
"LIVINGSTON COUNTY, IL",87.63104151,1180471524,"LAWRENCE COUNTY, IL",78.70390863,1195168539,"ESMERALDA COUNTY, NV",29.70626336,400994288.5,"CLINTON COUNTY, MO",24.09376154,685344619.7,"ANDERSON COUNTY, TN",76.32816375,1301349829,"NANCE COUNTY, NE",42.24989756,1072375086,45307737536
"CHAMPAIGN COUNTY, IL",87.79989949,1181819793,"WILKIN COUNTY, MN",79.00869565,1196139974,"STEUBEN COUNTY, IN",29.72026361,401150305.9,"MANITOWOC COUNTY, WI",24.09376154,685569508.3,"HAMILTON COUNTY, NE",76.41431434,1302181242,"STORY COUNTY, IA",42.30528699,1072961976,45391964317
"NEWTON COUNTY, GA",87.90457874,1181942849,"WASHTENAW COUNTY, MI",79.05473447,1196742367,"CAMAS COUNTY, ID",29.7211139,401150921.9,"MARSHALL COUNTY, IN",24.10441958,685985317.6,"NEWTON COUNTY, IN",76.56030095,1302680467,"RIPLEY COUNTY, MO",42.38762204,1073176901,45489416855
"DELAWARE COUNTY, IN",87.97953644,1182440354,"FAYETTE COUNTY, IA",79.07526678,1197601082,"WHEELER COUNTY, TX",29.72957466,401250738.5,"LIVINGSTON COUNTY, MO",24.14704332,686277207.3,"WASHINGTON COUNTY, IL",76.62035978,1303335106,"MEEKER COUNTY, MN",42.39940294,1074109341,45541594741
"HALL COUNTY, NE",88.01724333,1183217574,"WASHINGTON COUNTY, IL",79.16038614,1198172789,"ALPINE COUNTY, CA",29.73955079,401250763.1,"MULTNOMAH COUNTY, OR",24.2033013,686505760.2,"KANKAKEE COUNTY, IL",76.69546195,1304222250,"COLUMBIA COUNTY, PA",42.44125826,1074599991,45607375743
"LA SALLE COUNTY, IL",88.04903051,1184680781,"POLK COUNTY, NC",79.33543333,1198275244,"ARMSTRONG COUNTY, TX",29.75594194,401465476.1,"CONVERSE COUNTY, WY",24.20695822,686708399.7,"DOUGLAS COUNTY, NE",76.69654553,1304495810,"BOSSIER PARISH, LA",42.45342093,1074819457,45629762843
"HENRY COUNTY, IL",88.05194828,1185788238,"MONTGOMERY COUNTY, MO",79.37370131,1198688146,"SIERRA COUNTY, CA",29.79159502,401466634.2,"PIMA COUNTY, AZ",24.21623892,686814041.5,"CLAY COUNTY, SD",77.00703242,1305125819,"PULASKI COUNTY, VA",42.56605993,1075021739,45759439750
"HIGHLAND COUNTY, VA",88.12831896,1185879444,"WHITE COUNTY, IL",79.40289579,1199198774,"NAPA COUNTY, CA",29.81353408,401552701.7,"NANCE COUNTY, NE",24.32820474,687133646.9,"FORD COUNTY, IL",77.04248932,1305827960,"MARSHALL COUNTY, TN",42.57030798,1075345489,45777788664
"DAKOTA COUNTY, NE",88.12991836,1186221496,"GREENE COUNTY, IN",79.47379238,1199554354,"FAYETTE COUNTY, IA",29.82681875,402182564.8,"FREMONT COUNTY, WY",24.46010159,688216174,"HAMILTON COUNTY, IA",77.09274894,1306617247,"LEELANAU COUNTY, MI",42.67515563,1075541434,45898898084
"WALWORTH COUNTY, WI",88.25728085,1186932146,"FLOYD COUNTY, IA",79.47480559,1200188609,"CLEARWATER COUNTY, ID",29.83747679,402206071.3,"TRIGG COUNTY, KY",24.466734,688276537.1,"CARROLL COUNTY, IA",77.14297869,1307436756,"COFFEE COUNTY, TN",42.72629215,1075917287,45969956327
"FRANKLIN COUNTY, IN",88.26290002,1187193121,"CLINTON COUNTY, MO",79.48091867,1200652117,"LA MOURE COUNTY, ND",29.83747679,402464121.1,"CLARK COUNTY, WA",24.48147509,688292306.7,"KEARNEY COUNTY, NE",77.14514886,1308233660,"CRAWFORD COUNTY, MO",42.79839327,1076150869,46057528127
"GRAND COUNTY, CO",88.38385715,1187484461,"JEFFERSON COUNTY, MO",79.59005997,1200784829,"MALHEUR COUNTY, OR",29.83780512,402464293.6,"GREEN COUNTY, KY",24.62657934,688307829.9,"SAC COUNTY, IA",77.19915417,1309129029,"LYCOMING COUNTY, PA",42.83487057,1076729525,46121569835
"BOULDER COUNTY, CO",88.40403342,1187512578,"UNION COUNTY, NJ",79.6650558,1200789983,"UNION COUNTY, NM",29.83885745,402464293.6,"OSAGE COUNTY, KS",24.65854504,688489081.7,"LIVINGSTON COUNTY, MI",77.21417241,1309541982,"BARREN COUNTY, KY",42.86560589,1077290739,46178720266
"CLARK COUNTY, IN",88.4590449,1187744596,"JASPER COUNTY, IN",79.87382733,1201395485,"SHERMAN COUNTY, TX",29.84190501,402573645.9,"HARALSON COUNTY, GA",24.68055652,688642080.9,"THURSTON COUNTY, NE",77.28438007,1309547073,"HAWKINS COUNTY, TN",42.88361939,1077601437,46211449874
"FRANKLIN COUNTY, IA",88.51785794,1188641621,"MADISON COUNTY, VA",79.99798204,1201623410,"CUSTER COUNTY, ID",29.86745568,402579313.1,"EMMET COUNTY, IA",24.69051074,689066753.2,"LIVINGSTON PARISH, LA",77.43574725,1309708202,"OCONEE COUNTY, GA",43.01780422,1077759092,46362829621
"GRUNDY COUNTY, IA",88.59148252,1189372461,"SUFFOLK COUNTY, MA",80.00138172,1201624354,"CARSON COUNTY, TX",29.90118089,402946523.1,"GUNNISON COUNTY, CO",24.7496331,689463995.6,"PARKER COUNTY, TX",77.55523783,1310866371,"HOWELL COUNTY, MO",43.0404786,1078330764,46411872166
"DECATUR COUNTY, IN",88.63454558,1189827385,"WEBER COUNTY, UT",80.10441429,1201780883,"ROBERTS COUNTY, TX",29.95273684,402993486.9,"JACKSON COUNTY, MN",24.7651086,690232414.3,"HARRISON COUNTY, IN",77.85338556,1311198308,"CALUMET COUNTY, WI",43.05063439,1078764166,46441481691
"SHELBY COUNTY, TN",88.73558773,1190107609,"CABARRUS COUNTY, NC",80.16708634,1202059433,"LAGRANGE COUNTY, IN",29.96535643,403215163.7,"TAZEWELL COUNTY, VA",24.77576664,690235189.1,"ATCHISON COUNTY, MO",77.96012829,1311989181,"FLAGLER COUNTY, FL",43.07435053,1079031676,46478588642
"LOGAN COUNTY, IL",88.75098031,1191034426,"DAVIDSON COUNTY, NC",80.20034591,1202444471,"CROOK COUNTY, WY",29.97883472,403215656.5,"SWIFT COUNTY, MN",24.87167216,690969680.4,"KEOKUK COUNTY, IA",77.97582653,1312781746,"KANABEC COUNTY, MN",43.15078055,1079408385,46577314363
"PUTNAM COUNTY, IN",88.87264881,1191498646,"TAYLOR COUNTY, IA",80.22442467,1203073060,"DOUGLAS COUNTY, NV",30.03429694,403216026.1,"CALUMET COUNTY, WI",24.90363786,691168650.9,"MONTGOMERY COUNTY, IL",78.00146399,1313622502,"CHEROKEE COUNTY, IA",43.15778705,1080011050,46610886886
"STEPHENSON COUNTY, IL",88.89651707,1192253751,"CHRISTIAN COUNTY, MO",80.3039027,1203387898,"LAC QUI PARLE COUNTY, MN",30.05060391,403969930.7,"DONIPHAN COUNTY, KS",24.95691964,691567424.6,"HAMILTON COUNTY, IN",78.06919478,1314071479,"WYTHE COUNTY, VA",43.17031726,1080400200,46641219411
"WHITE COUNTY, TN",88.90961587,1192445939,"HARRISON COUNTY, IN",80.37231271,1203682696,"MADISON COUNTY, NE",30.08256961,404600640.8,"MONTGOMERY COUNTY, MD",24.95787304,692056853.5,"WASHINGTON COUNTY, RI",78.2751716,1314156948,"TRIGG COUNTY, KY",43.1936828,1080636085,46676652281
"PALM BEACH COUNTY, FL",88.91631414,1193628260,"BOONE COUNTY, MO",80.63066175,1204117481,"MINERAL COUNTY, NV",30.11713668,404600640.8,"LAS ANIMAS COUNTY, CO",25.0130668,692260823.1,"PASCO COUNTY, FL",78.31247167,1314518151,"NEWTON COUNTY, GA",43.52846966,1080845934,47047569429
